variables_sharding_config_fsdp_config_use_orig_params,inference_metrics_inference_performance_throughput_queries_per_sec,global_energy_metrics_local_process_results_cpu_energy_process_0,inference_metrics_inference_performance_throughput_tokens_per_sec,global_energy_metrics_local_process_results_cpu_power_process_3,inference_metrics_raw_inference_metrics_total_input_tokens,global_energy_metrics_local_process_results_gpu_power_process_2,variables_query_rate,global_energy_metrics_global_experiment_results_ram_energy_total,global_energy_metrics_local_process_results_ram_power_process_0,variables_batching_options_adaptive_max_tokens,variables_latency_simulation_burst_size,variables_batching_options_batch_size___fixed_batching,variables_decoder_config_decoding_mode,global_energy_metrics_local_process_results_cpu_energy_process_2,global_energy_metrics_local_process_results_gpu_energy_process_0,global_energy_metrics_per-process_emissions_3,variables_quantisation_load_in_4bit,compute_metrics_memory_gpu_current_memory_reserved_bytes,variables_quantisation_quantization,global_energy_metrics_local_process_results_total_energy_kwh_process_1,global_energy_metrics_local_process_results_cpu_power_process_0,global_energy_metrics_local_process_results_gpu_power_process_0,compute_metrics_compute_utilisation_gpu_utilization_percent_2,global_energy_metrics_local_process_results_total_energy_kwh_process_2,compute_metrics_compute_utilisation_cpu_usage_percent,variables_backend,global_energy_metrics_local_process_results_cpu_power_process_1,variables_quantisation_cached_flops_for_quantised_models,variables_latency_simulation_simulate,global_energy_metrics_experiment_id,setup_gpu_model,inference_metrics_raw_inference_metrics_number_input_prompts,model_architecture_architecture,setup_experiment_id,global_energy_metrics_local_process_results_total_energy_joules_process_0,global_energy_metrics_per-process_emissions_1,setup_task_type,setup_region,variables_max_output_tokens,global_energy_metrics_local_process_results_cpu_power_process_2,setup_python_version,variables_sharding_config_sharding_strategy,global_energy_metrics_per-process_emissions_0,global_energy_metrics_global_experiment_results_ram_power_avg,setup_available_gpu_count,variables_decoder_config_decoder_top_k,global_energy_metrics_global_derived_quantities_flops_per_joule,global_energy_metrics_local_process_results_ram_power_process_1,global_energy_metrics_local_process_results_ram_energy_process_3,variables_latency_simulation_simulate_burst,global_energy_metrics_local_process_results_gpu_energy_process_2,global_energy_metrics_local_process_results_total_energy_joules_process_3,global_energy_metrics_local_process_results_gpu_energy_process_1,compute_metrics_compute_utilisation_gpu_utilization_percent_3,variables_decode_token_to_text,variables_decoder_config_decoder_temperature,global_energy_metrics_local_process_results_gpu_power_process_3,variables_sharding_config_fsdp_config_cpu_offload,setup_os,global_energy_metrics_local_process_results_ram_power_process_3,compute_metrics_memory_gpu_max_memory_reserved_bytes,variables_fp_precision,setup_is_encoder_decoder,global_energy_metrics_local_process_results_ram_energy_process_1,variables_batching_options_adaptive_batching,variables_batching_options_max_batch_size___adaptive_batching,compute_metrics_memory_gpu_current_memory_allocated_bytes,inference_metrics_inference_performance_total_inference_time_sec,model_architecture_total_params,global_energy_metrics_global_experiment_results_total_energy_kwh,global_energy_metrics_local_process_results_total_energy_kwh_process_0,global_energy_metrics_local_process_results_ram_power_process_2,variables_accelerate_config_num_processes,variables_quantisation_load_in_8bit,global_energy_metrics_local_process_results_gpu_energy_process_3,global_energy_metrics_local_process_results_total_energy_joules_process_2,global_energy_metrics_local_process_results_cpu_energy_process_1,setup_date_time,inference_metrics_inference_performance_average_latency_ms_per_batch,global_energy_metrics_local_process_results_total_energy_kwh_process_3,variables_number_input_prompts,global_energy_metrics_global_experiment_results_gpu_energy_total,variables_latency_simulation_delay_max,variables_latency_simulation_burst_interval,global_energy_metrics_local_process_results_cpu_energy_process_3,global_energy_metrics_local_process_results_ram_energy_process_0,variables_accelerate_config_distributed_type,compute_metrics_compute_utilisation_gpu_utilization_percent_1,global_energy_metrics_global_derived_quantities_tokens_per_joule,compute_metrics_compute_utilisation_gpu_utilization_percent_0,global_energy_metrics_per-process_emissions_2,setup_country,compute_metrics_memory_gpu_max_memory_allocated_bytes,global_energy_metrics_global_experiment_results_cpu_power_avg,global_energy_metrics_global_experiment_results_gpu_power_avg,global_energy_metrics_local_process_results_total_energy_joules_process_1,setup_model,global_energy_metrics_global_derived_quantities_joules_per_flop,global_energy_metrics_local_process_results_gpu_power_process_1,variables_max_input_tokens,variables_latency_simulation_delay_min,compute_metrics_flops,variables_inference_type,compute_metrics_compute_utilisation_cpu_memory_usage_bytes,global_energy_metrics_local_process_results_ram_energy_process_2,inference_metrics_raw_inference_metrics_total_generated_tokens,global_energy_metrics_global_experiment_results_total_energy_joules,variables_decoder_config_decoder_top_p,global_energy_metrics_global_experiment_results_cpu_energy_total,setup_available_cpu_count,variables_config_name,setup_cpu_model,global_energy_metrics_global_derived_quantities_joules_per_token
False,4.054816500264836,0.0009768594794004,519.016512033899,112.5,16384,748.447244808192,1.0,1.8457852932568608e-05,0.6996173858642578,0,0,16,top_k,0.0008993389654133,0.0056698000913923,0.0024607870955829,,9418309632,,0.0080708207222504,112.5,445.59975992160224,100.0,0.0062461000488056,98.4,pytorch,112.5,16949970993152,False,345,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),345,23944.718555574604,0.0023794518135925,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0030745791541413,0.6562521457672119,4,100.0,171662282.65656918,0.6441507339477539,4.045724568248147e-06,False,0.0053427867742268,23254.58339440485,0.0067833979267151,100.0,True,1.0,522.423311247549,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.6355319023132324,9418309632,torch.float32,False,5.786680109835667e-06,False,0,8818209280,31.567396451020613,1100048384,0.0274278379793837,0.0066513107098818,0.6457085609436035,4,,0.0055188769151,22485.960175700384,0.0012816361154254,"April 17, 2025 at 12:15:07 PM",3945.9245563775767,0.0064596064984457,128,0.0233148617074343,0.0,0.0,0.0009366838587775,4.651139088994935e-06,DistributedType.MULTI_GPU,100.0,0.1659303629594127,11.0,0.0025338168149294,Germany,8818209280,112.5,517.7895433851932,29054.95460010163,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5.825391486845243e-09,354.6878575634296,128,0.0,16949970993152,pure_generative,2007220224,3.974309165489857e-06,16384,98740.21672578149,,0.0040945184190168,128,decoding_top_k_topk_100_temp_1.0,AMD EPYC 7742 64-Core Processor,6.026624556016936
False,7.003797864210346,0.0005781155287804,896.4861266189242,112.5,16384,737.6261427314998,1.0,1.0942227408843084e-05,0.6952371597290039,0,0,32,,0.0005670693450156,0.0038016352635263,0.0021015611246992,,9783214080,,0.0055166324312883,112.5,547.7518022810405,100.0,0.0043232878528031,97.8,pytorch,112.5,16949970993152,False,346,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),346,15776.68553483925,0.0016196852748333,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0016694800984713,0.6432219743728638,4,,254861793.63798657,0.6229119300842286,2.3531484987579364e-06,False,0.0037539085586777,15306.121510434408,0.0046984848698965,100.0,True,1.0,886.9505121038266,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.6271634101867676,9783214080,torch.float32,False,3.6172735407219743e-06,False,0,8818209280,18.27579871402122,1100048384,0.018474033352223,0.0043824126485664,0.6275753974914551,4,,0.003691762953407,15563.8362700913,0.000814530287851,"April 17, 2025 at 12:16:19 PM",4568.949678505305,0.0042517004195651,128,0.0159457916455076,0.0,0.0,0.0005575843176593,2.6618562595927093e-06,DistributedType.MULTI_GPU,100.0,0.2463517860090609,11.0,0.0016469565075253,Germany,8818209280,112.5,650.266168366145,19859.876752638076,TinyLlama/TinyLlama-1.1B-Chat-v1.0,3.923695214279274e-09,428.7362163482134,128,0.0,16949970993152,pure_generative,1997168640,2.3099491097704653e-06,16384,66506.52006800302,,0.0025172994793065,128,batching_32,AMD EPYC 7742 64-Core Processor,4.059235843994325
False,3.739656192624356,0.0010653900551442,478.6759926559176,112.5,16384,597.6474561847529,1.0,1.9034336992953743e-05,0.6966762542724609,0,0,16,,0.0010478733904492,0.0058941513819847,0.0026201375151627,,9418309632,,0.0082705452358963,112.5,349.26106026852733,100.0,0.0068779039642018,97.1,pytorch,112.5,16949970993152,False,347,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),347,25071.70515260442,0.0026530739105235,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0026488881987366,0.644091010093689,4,,161986342.4391974,0.6305079460144043,4.402940598005793e-06,False,0.0058258121606451,25032.149928998137,0.0069172774782639,100.0,True,1.0,460.4471709143445,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.6267199516296387,9418309632,torch.float32,False,5.591878026362398e-06,False,0,8818209280,34.227745388052426,1100048384,0.0290661867227655,0.0069643625423901,0.622459888458252,4,,0.0058871841541892,24760.454271126782,0.0013476758796059,"April 17, 2025 at 12:17:52 PM",4278.468173506553,0.0069533749802772,128,0.0245244251750831,0.0,0.0,0.00106178788549,4.821105261090687e-06,DistributedType.MULTI_GPU,100.0,0.1565775089288384,8.0,0.0031506642076146,Germany,8818209280,112.5,464.796317328698,29773.962849226704,TinyLlama/TinyLlama-1.1B-Chat-v1.0,6.173359957030677e-09,451.8295819471674,128,0.0,16949970993152,pure_generative,1998635008,4.218413107494863e-06,16384,104638.27220195605,,0.0045227272106894,128,num_processes_4,AMD EPYC 7742 64-Core Processor,6.38661329357642
False,3.909426855994216,0.001021029006999,500.4066375672596,112.5,16384,402.9103951246304,1.0,1.836535969508724e-05,0.694544792175293,0,0,16,top_p,0.0010423068083618,0.0057542393256104,0.0025641343214383,,9418309632,,0.0082690683168916,112.5,568.4714466477683,100.0,0.006872158325583,97.7,pytorch,112.5,16949970993152,False,348,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),348,24407.32684959056,0.0025827697675976,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0026179487141308,0.6366502046585083,4,,164328356.45928463,0.619145393371582,4.135701144863071e-06,False,0.0058257191050179,24231.22078272199,0.0069210410923838,100.0,True,0.0,546.8197649924832,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.6162786483764648,9418309632,torch.float32,False,5.552565181321571e-06,False,0,8818209280,32.7413722560741,1100048384,0.028651934318117,0.0067798130137751,0.6166319847106934,4,,0.0057130301259791,24739.76997209912,0.0013424746593263,"April 17, 2025 at 12:19:21 PM",4092.671532009263,0.0067308946618672,128,0.0242140296489914,0.0,0.0,0.0010137288347432,4.54468116566167e-06,DistributedType.MULTI_GPU,100.0,0.1588413215171085,4.0,0.0031501015753198,Germany,8818209280,112.5,472.2061172672099,29768.64594080983,TinyLlama/TinyLlama-1.1B-Chat-v1.0,6.0853769948570515e-09,370.6228623039577,128,0.0,16949970993152,pure_generative,1993318400,4.132412203240925e-06,16384,103146.96354522152,0.7,0.0044195393094305,128,decoding_top_p_topp_0.7_temp_0.0,AMD EPYC 7742 64-Core Processor,6.295591036695649
False,3.2785168110964658,0.0012016405218637,419.6501518203476,,16384,,1.0,1.1625273295533685e-05,0.6959424018859863,0,0,16,,,0.0043273826285723,,,9418309632,,0.0068388332627854,112.5,443.3029390273814,0.0,,97.4,pytorch,112.5,16949970993152,False,349,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),349,19923.804382273614,0.0021083259109519,text_generation,saxony,128,,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0026052535314581,0.6593213081359863,4,,380525359.9221604,0.6227002143859863,,False,,,0.0053167953645418,0.0,True,1.0,,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,,9418309632,torch.float32,False,6.258317544504884e-06,False,0,8818209280,39.04204473400023,1100048384,0.0123732233689725,0.0055343901061871,,2,,,,0.001515779580699,"April 17, 2025 at 12:20:51 PM",4880.2555917500285,,128,0.0096441779931142,0.0,0.0,,5.366955751028798e-06,DistributedType.MULTI_GPU,100.0,0.367819360840411,3.0,,Germany,8818209280,112.5,428.62966084896254,24619.799746027464,TinyLlama/TinyLlama-1.1B-Chat-v1.0,2.627945743759518e-09,413.9563826705437,128,0.0,16949970993152,pure_generative,1997152256,,16384,44543.604128301085,,0.0027174201025627,128,num_processes_2,AMD EPYC 7742 64-Core Processor,2.718725837909002
False,3.937468624131197,0.0010130189682458,503.9959838887932,112.5,16384,463.373636740802,1.0,1.883339718496433e-05,0.69691801071167,0,0,16,top_k,0.001069987242321,0.0057133448484476,0.0031929389041544,,9418309632,,0.0083815170078867,112.5,709.1731236607784,100.0,0.0070180382497612,97.2,pytorch,112.5,16949970993152,False,350,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),350,24231.084935696297,0.0025734749080464,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0025641199461815,0.6542801856994629,4,500.0,162997771.6229362,0.6404943466186523,4.042057858804366e-06,False,0.0059437358660918,24319.48987785064,0.0070095017187066,100.0,True,1.0,599.9084414653094,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.6395359039306641,9418309632,torch.float32,False,5.983088089116225e-06,False,0,8818209280,32.50819554866757,1100048384,0.0288858260391887,0.0067308569265823,0.6401724815368652,4,,0.0057340498650138,25264.937699140417,0.001366032201091,"April 17, 2025 at 12:22:21 PM",4063.524443583447,0.0067554138549585,128,0.0244006322982599,0.0,0.0,0.0010173219320859,4.493109888762888e-06,DistributedType.MULTI_GPU,100.0,0.1575551658081966,8.0,0.0026735216712465,Germany,8818209280,112.5,528.130953707759,30173.46122839225,TinyLlama/TinyLlama-1.1B-Chat-v1.0,6.135053197618594e-09,340.0686129641463,128,0.0,16949970993152,pure_generative,2001911808,4.315141348280853e-06,16384,103988.9737410796,,0.0044663603437438,128,decoding_top_k_topk_500_temp_1.0,AMD EPYC 7742 64-Core Processor,6.34698326056394
False,3.671795009199086,0.0010894028818511,469.989761177483,112.5,16384,630.4075835040279,1.0,1.9321786584637174e-05,0.7009549140930176,0,0,16,top_p,0.0010774019671771,0.0060061450826891,0.0031632550832288,,9418309632,,0.0083035964909537,112.5,557.0385972159697,100.0,0.0070393056752243,97.6,pytorch,112.5,16949970993152,False,351,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),351,25561.405694467958,0.0026728227573785,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0026816234969766,0.6632266044616699,4,,159823686.04387206,0.6476583480834961,4.318879044672524e-06,False,0.0059574975437719,25258.332921807843,0.0069379608281394,100.0,True,0.6,649.0170490755365,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.6516923904418945,9418309632,torch.float32,False,5.754237119485549e-06,False,0,8818209280,34.86033389100339,1100048384,0.0294594962262546,0.0071003904706855,0.6526007652282715,4,,0.0059395000293758,25341.500430807497,0.0013598814256947,"April 17, 2025 at 12:23:50 PM",4357.541736375424,0.007016203589391,128,0.0248411034839763,0.0,0.0,0.0010723846809705,4.842506145265261e-06,DistributedType.MULTI_GPU,100.0,0.1544870650929566,11.0,0.0027048937498076,Germany,8818209280,112.5,567.8959672153908,29892.947367433397,TinyLlama/TinyLlama-1.1B-Chat-v1.0,6.2568948617884915e-09,435.1206390660288,128,0.0,16949970993152,pure_generative,2010320896,4.406164275213841e-06,16384,106054.1864145167,0.7,0.0045990709556936,128,decoding_top_p_topp_0.7_temp_0.6,AMD EPYC 7742 64-Core Processor,6.473033838776654
False,3.550299632005942,0.0011239603047797,454.4383528967606,112.5,16384,0.0,1.0,2.092879123423096e-05,0.6968750953674316,0,8,16,,0.0011516146788417,0.0059389003066741,0.0027508438498692,,9418309632,,0.0084655539485567,112.5,500.6494118797733,100.0,0.0072210102372208,96.4,pytorch,112.5,16949970993152,True,352,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),352,25445.37486436713,0.0032249527767026,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0026926154318279,0.6427112817764282,4,,156606967.46771893,0.6219592094421387,4.752271089067869e-06,True,0.0060645206849487,26315.54123396945,0.007035898962048,100.0,True,1.0,548.7975513124986,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.6254067420959473,9418309632,torch.float32,False,6.002573622226475e-06,False,0,8818209280,36.053295008139685,1100048384,0.0300645964353155,0.0070681596845464,0.6266040802001953,4,,0.0061375449100307,25995.636853995147,0.0014236524128864,"April 17, 2025 at 12:25:21 PM",4506.661876017461,0.0073098725649915,128,0.0251768648637016,0.1,2.0,0.0011675753838717,5.299073092569451e-06,DistributedType.MULTI_GPU,100.0,0.1513777549252292,9.0,0.0027846959536335,Germany,8818209280,112.5,349.4570894430016,30475.994214804123,TinyLlama/TinyLlama-1.1B-Chat-v1.0,6.385411940283742e-09,348.3813945797345,128,0.05,16949970993152,pure_generative,1999568896,4.8748734303671685e-06,16384,108232.54716713584,,0.0048668027803796,128,latency_burst_0.05_0.1_2.0_8,AMD EPYC 7742 64-Core Processor,6.605990427681631
False,3.619817051359677,0.0011001628498452,463.3365825740386,112.5,16384,635.4734053964729,1.0,1.9778961236358484e-05,0.699927806854248,0,0,16,top_k,0.0010942244610232,0.0060653098522429,0.0027106818423547,,9418309632,,0.0082621307979336,112.5,559.4890927631079,100.0,0.007135699344377,96.9,pytorch,112.5,16949970993152,False,353,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),353,25813.58846404837,0.0027315795903831,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0031474587274728,0.6587945222854614,4,200.0,158615690.7951074,0.642249584197998,4.5201997841692215e-06,False,0.0060369520517786,25616.1035108998,0.0069098421945357,100.0,True,0.4,668.0407098690628,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.6499743461608887,9418309632,torch.float32,False,5.7673919518048805e-06,False,0,8818209280,35.36090310197324,1100048384,0.0296838556909073,0.0071704412400134,0.6430263519287109,4,,0.0060200209271217,25688.51763975743,0.001346521211446,"April 17, 2025 at 12:26:51 PM",4420.112887746654,0.0071155843085832,128,0.025032125025679,0.0,0.0,0.0010910431816773,4.968537925253543e-06,DistributedType.MULTI_GPU,100.0,0.1533194056224031,11.0,0.0027183446652404,Germany,8818209280,112.5,560.2440369965188,29743.670872561004,TinyLlama/TinyLlama-1.1B-Chat-v1.0,6.304546511049496e-09,377.9729399574319,128,0.0,16949970993152,pure_generative,2008322048,4.52283157513084e-06,16384,106861.8804872666,,0.0046319517039919,128,decoding_top_k_topk_200_temp_0.4,AMD EPYC 7742 64-Core Processor,6.522331572709144
False,3.597808803110671,0.0011045760363376,460.5195267981659,112.5,16384,622.7803583242916,1.0,2.0355677689800636e-05,0.6960110664367676,0,10,16,,0.0011128257030723,0.0059700206093458,0.0026970093812855,,9418309632,,0.0084002795808495,112.5,663.8819980128568,100.0,0.0071167274405632,96.5,pytorch,112.5,16949970993152,True,354,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),354,25486.897946260968,0.0026883127836274,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0027111173184825,0.6439611911773682,4,,158777708.78206193,0.6272878646850586,4.552131020940205e-06,True,0.0059992053549136,25404.71458474566,0.0070039975476356,100.0,True,1.0,665.0533384654954,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.6242294311523438,9418309632,torch.float32,False,6.009935813682275e-06,False,0,8818209280,35.577210186747834,1100048384,0.0296535660578034,0.0070796938739613,0.6283164024353027,4,,0.0059515061500876,25620.218786027523,0.0013902720974001,"April 17, 2025 at 12:28:23 PM",4447.151273343479,0.0070568651624293,128,0.0249247296619827,0.4,2.0,0.0011008068813207,5.097228277887388e-06,DistributedType.MULTI_GPU,100.0,0.1534760137192156,11.0,0.0032000865063246,Germany,8818209280,112.5,575.9512575761721,30241.00649105833,TinyLlama/TinyLlama-1.1B-Chat-v1.0,6.298113303628777e-09,352.0893355020449,128,0.2,16949970993152,pure_generative,1996800000,4.696382577290762e-06,16384,106752.83780809247,,0.0047084807181308,128,latency_burst_0.2_0.4_2.0_10,AMD EPYC 7742 64-Core Processor,6.5156761357478326
False,3.68874620115824,0.0010760755445407,472.1595137482548,112.5,16384,1006.5751566762912,1.0,1.993074045759549e-05,0.6968235969543457,0,0,16,top_k,0.0010889628504519,0.0059828931196461,0.0026909564732748,,9418309632,,0.0083394020717184,112.5,666.8756033810567,100.0,0.0071308675605346,96.7,pytorch,112.5,16949970993152,False,355,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),355,25429.69760805785,0.00268039700584,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0031768952192211,0.6577713489532471,4,50.0,159225556.23949367,0.6446585655212402,4.485452133799723e-06,False,0.0060372362186731,25329.910017126545,0.0069794666946796,100.0,True,0.4,714.8468552111226,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.6448087692260742,9418309632,torch.float32,False,5.940569974036061e-06,False,0,8818209280,34.70013739622664,1100048384,0.0295701606392486,0.0070638048911271,0.6447944641113281,4,,0.0059595875454485,25671.12321792465,0.0013539948070647,"April 17, 2025 at 12:29:52 PM",4337.51717452833,0.0070360861158684,128,0.0249591835784475,0.0,0.0,0.0010720131182861,4.836226940205968e-06,DistributedType.MULTI_GPU,100.0,0.153908907247206,11.0,0.0027165039971856,Germany,8818209280,112.5,706.9239042009555,30021.847458186265,TinyLlama/TinyLlama-1.1B-Chat-v1.0,6.280398848133928e-09,439.3980015353512,128,0.0,16949970993152,pure_generative,2000527360,4.668491409553743e-06,16384,106452.57830129532,,0.0045910463203435,128,decoding_top_k_topk_50_temp_0.4,AMD EPYC 7742 64-Core Processor,6.497349749834919
False,3.5927773775927947,0.0011085853925869,459.8755043318777,112.5,16384,495.8023926603467,1.0,1.994176401829194e-05,0.6964430809020996,0,0,16,,0.0011107988215917,0.0059948747958937,0.0026359224523284,,9418309632,,0.0084177628666642,112.5,541.3010464177867,100.0,0.0071198710804656,97.1,pytorch,112.5,16949970993152,True,356,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),356,25590.395047974016,0.0032067467640557,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0027079613870904,0.6455157995223999,4,,159251104.88956985,0.6252837181091309,4.382683510832074e-06,False,0.0060044356368775,24909.62285964633,0.0070220470065196,100.0,True,1.0,544.5664087134168,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.6244711875915527,9418309632,torch.float32,False,5.939578110268124e-06,False,0,8818209280,35.62703350291122,1100048384,0.0295654166992465,0.0071084430688816,0.6358652114868164,4,,0.0058415305065535,25631.535889676165,0.0013897762820342,"April 17, 2025 at 12:31:22 PM",4453.379187863902,0.006919339683235,128,0.0248628879458445,0.1,0.0,0.0010734264931707,4.9828804009181645e-06,DistributedType.MULTI_GPU,100.0,0.15393360281058,1.0,0.0027123148881033,Germany,8818209280,112.5,499.0087856534536,30303.94631999114,TinyLlama/TinyLlama-1.1B-Chat-v1.0,6.279391283931337e-09,414.3652948222646,128,0.05,16949970993152,pure_generative,2001195008,4.636621996273575e-06,16384,106435.50011728764,,0.0046825869893837,128,latency_const_0.05_0.1,AMD EPYC 7742 64-Core Processor,6.496307380205545
False,3.1651202882584486,0.0012596540377489,405.1353968970814,112.5,16384,0.0,1.0,2.3469870979820976e-05,0.6979680061340333,0,5,16,,0.0012785558683826,0.0063941070597257,0.0029811472298704,,9418309632,,0.0090198580111745,112.5,571.7227188642764,100.0,0.007748882641761,98.5,pytorch,112.5,16949970993152,True,357,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),357,27575.16547938885,0.0029179886914925,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0029519368423788,0.6434673070907593,4,,145976163.2657177,0.6260433197021485,5.3476039546745135e-06,True,0.0064648760052312,28172.01739738481,0.0074690012529767,100.0,True,1.0,460.7528537425743,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.6315865516662599,9418309632,torch.float32,False,6.664407633655727e-06,False,0,8818209280,40.44080108893104,1100048384,0.0322540692298171,0.0076597681887191,0.6182713508605957,4,,0.0065272554995781,27895.977510339824,0.0015441923505641,"April 17, 2025 at 12:32:57 PM",5055.10013611638,0.0078255603881624,128,0.0268552398175119,0.2,6.0,0.0012929572846296,6.007091244379411e-06,DistributedType.MULTI_GPU,100.0,0.141101920464158,11.0,0.0034361149093569,Germany,8818209280,112.5,347.3971074243789,32471.48884022839,TinyLlama/TinyLlama-1.1B-Chat-v1.0,6.850433506597365e-09,357.1128570906649,128,0.1,16949970993152,pure_generative,2002059264,5.450768147111326e-06,16384,116114.64922734188,,0.0053753595413254,128,latency_burst_0.1_0.2_6.0_5,AMD EPYC 7742 64-Core Processor,7.087075758504754
False,3.5609494984856185,0.0011520689614371,455.8015358061592,112.5,16384,532.8958103262642,1.0,2.015140841861587e-05,0.7003927230834961,0,0,16,top_p,0.0011100480826389,0.0061690304907742,0.0032010931315325,,9418309632,,0.0084029219885354,112.5,5.186445446862734,100.0,0.0072458453169772,96.4,pytorch,112.5,16949970993152,False,358,4 x NVIDIA A100-PCIE-40GB,128,Unknown (no config attribute),358,26374.6306609274,0.0026619877315159,text_generation,saxony,128,112.5,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NO_SHARD,0.0027909487639667,0.6639186143875122,4,,157138949.22891322,0.6539568901062012,4.468652283936839e-06,False,0.0061312643494497,25155.94128745855,0.007029896179465,100.0,True,0.2,829.7073352476826,False,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.6541585922241212,9418309632,torch.float32,False,5.963028755494633e-06,False,0,8818209280,35.945469053811394,1100048384,0.0299628150689532,0.007326286294702,0.6471662521362306,4,,0.005915908343832,26085.043141118163,0.0013670627803148,"April 17, 2025 at 12:34:27 PM",4493.183631726424,0.0069877614687384,128,0.025246099363521,0.0,0.0,0.0010673844726225,5.186842490655043e-06,DistributedType.MULTI_GPU,100.0,0.1518919734556873,11.0,0.0027603047735024,Germany,8818209280,112.5,448.6932443840661,30250.51915872748,TinyLlama/TinyLlama-1.1B-Chat-v1.0,6.363794621938341e-09,426.98338651545504,128,0.0,16949970993152,pure_generative,2009522176,4.532884888529354e-06,16384,107866.13424823158,0.98,0.0046965642970135,128,decoding_top_p_topp_0.98_temp_0.2,AMD EPYC 7742 64-Core Processor,6.583626357924291
