compute_metrics_compute_utilisation_gpu_utilization_percent_3,global_energy_metrics_local_process_results_ram_power_process_2,model_architecture_architecture,inference_metrics_inference_performance_average_latency_ms_per_batch,global_energy_metrics_local_process_results_total_energy_kwh_process_1,compute_metrics_compute_utilisation_gpu_utilization_percent_0,setup_region,global_energy_metrics_global_experiment_results_cpu_power_avg,compute_metrics_memory_gpu_current_memory_allocated_bytes,variables_accelerate_config_distributed_type,inference_metrics_raw_inference_metrics_total_generated_tokens,global_energy_metrics_local_process_results_ram_power_process_1,variables_config_name,setup_date_time,variables_max_output_tokens,global_energy_metrics_local_process_results_gpu_energy_process_3,setup_available_cpu_count,global_energy_metrics_global_derived_quantities_tokens_per_joule,inference_metrics_inference_performance_throughput_tokens_per_sec,setup_model,global_energy_metrics_global_experiment_results_total_energy_joules,setup_os,global_energy_metrics_local_process_results_total_energy_joules_process_3,global_energy_metrics_local_process_results_total_energy_joules_process_2,variables_quantisation_quantization,variables_batching_options_adaptive_batching,setup_gpu_model,variables_latency_simulation_burst_size,variables_sharding_config_fsdp_config_use_orig_params,global_energy_metrics_local_process_results_ram_power_process_0,setup_task_type,global_energy_metrics_local_process_results_cpu_energy_process_2,setup_is_encoder_decoder,compute_metrics_flops,variables_batching_options_batch_size___fixed_batching,variables_latency_simulation_simulate,variables_sharding_config_fsdp_config_cpu_offload,variables_decoder_config_decoding_mode,global_energy_metrics_local_process_results_total_energy_joules_process_1,variables_accelerate_config_num_processes,variables_query_rate,global_energy_metrics_local_process_results_cpu_energy_process_0,global_energy_metrics_local_process_results_cpu_power_process_0,variables_latency_simulation_burst_interval,compute_metrics_memory_gpu_current_memory_reserved_bytes,variables_latency_simulation_delay_min,variables_decode_token_to_text,global_energy_metrics_global_experiment_results_cpu_energy_total,variables_backend,global_energy_metrics_local_process_results_ram_energy_process_2,compute_metrics_memory_gpu_max_memory_reserved_bytes,variables_inference_type,global_energy_metrics_global_experiment_results_ram_power_avg,setup_experiment_id,global_energy_metrics_local_process_results_ram_energy_process_3,global_energy_metrics_global_experiment_results_ram_energy_total,variables_quantisation_load_in_8bit,variables_decoder_config_top_k,global_energy_metrics_local_process_results_gpu_power_process_2,global_energy_metrics_global_derived_quantities_joules_per_token,inference_metrics_raw_inference_metrics_number_input_prompts,compute_metrics_compute_utilisation_gpu_utilization_percent_1,setup_country,global_energy_metrics_local_process_results_total_energy_joules_process_0,global_energy_metrics_local_process_results_ram_energy_process_0,global_energy_metrics_local_process_results_cpu_power_process_1,variables_decoder_config_decoder_top_p,global_energy_metrics_global_derived_quantities_flops_per_joule,global_energy_metrics_local_process_results_gpu_power_process_1,global_energy_metrics_local_process_results_gpu_power_process_0,variables_decoder_config_decoder_top_k,global_energy_metrics_per-process_emissions_1,global_energy_metrics_local_process_results_ram_energy_process_1,inference_metrics_raw_inference_metrics_total_input_tokens,variables_max_input_tokens,global_energy_metrics_local_process_results_gpu_power_process_3,global_energy_metrics_local_process_results_gpu_energy_process_1,global_energy_metrics_global_experiment_results_total_energy_kwh,global_energy_metrics_experiment_id,setup_available_gpu_count,inference_metrics_inference_performance_total_inference_time_sec,setup_python_version,compute_metrics_compute_utilisation_cpu_usage_percent,global_energy_metrics_local_process_results_cpu_power_process_3,global_energy_metrics_local_process_results_total_energy_kwh_process_2,variables_quantisation_cached_flops_for_quantised_models,global_energy_metrics_local_process_results_gpu_energy_process_2,global_energy_metrics_local_process_results_ram_power_process_3,global_energy_metrics_local_process_results_gpu_energy_process_0,global_energy_metrics_local_process_results_cpu_power_process_2,compute_metrics_compute_utilisation_cpu_memory_usage_bytes,model_architecture_total_params,variables_decoder_config_decoder_temperature,inference_metrics_inference_performance_throughput_queries_per_sec,variables_batching_options_max_batch_size___adaptive_batching,variables_number_input_prompts,variables_latency_simulation_delay_max,global_energy_metrics_per-process_emissions_0,global_energy_metrics_global_experiment_results_gpu_energy_total,global_energy_metrics_local_process_results_cpu_energy_process_1,compute_metrics_memory_gpu_max_memory_allocated_bytes,global_energy_metrics_per-process_emissions_2,setup_cpu_model,global_energy_metrics_local_process_results_cpu_energy_process_3,variables_sharding_config_sharding_strategy,compute_metrics_compute_utilisation_gpu_utilization_percent_2,global_energy_metrics_global_derived_quantities_joules_per_flop,global_energy_metrics_local_process_results_total_energy_kwh_process_3,variables_batching_options_adaptive_max_tokens,global_energy_metrics_global_experiment_results_gpu_power_avg,variables_latency_simulation_simulate_burst,global_energy_metrics_local_process_results_total_energy_kwh_process_0,variables_quantisation_load_in_4bit,global_energy_metrics_per-process_emissions_3,variables_fp_precision
6.0,NA,Unknown (no config attribute),3517.818019958213,NA,0.0,saxony,112.5,4419853312,DistributedType.MULTI_GPU,16384,NA,A0_platonic_ideal,"April 17, 2025 at 01:54:37 AM",128,NA,128,5.598759565030753,4657.432507038729,TinyLlama/TinyLlama-1.1B-Chat-v1.0,2926.3624932802422,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,NA,False,False,4 x NVIDIA A100-PCIE-40GB,0,False,1.0744171142578125,text_generation,NA,False,16949970993152,256,False,False,greedy,NA,1,1.0,0.00011257083456439432,112.5,0.0,6603931648,0,True,0.00011257083456439432,pytorch,NA,6603931648,pure_generative,1.0744171142578125,0030,NA,9.137429422189271e-07,,NA,NA,0.17861099202149916,128,91.0,Germany,2926.3624932802422,9.137429422189271e-07,NA,,5792163832.0864,NA,517.7043078945483,,NA,NA,16384,128,NA,NA,0.0008128784703556228,0030,4,3.517818019958213,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.4,NA,NA,16949970993152,NA,NA,0.0006993938928490095,NA,3082182656,1100048384,0,36.386191461240074,0,128,0,0.0003096660532819745,0.0006993938928490095,NA,4419853312,NA,AMD EPYC 7742 64-Core Processor,NA,NO_SHARD,0.0,1.7264705021988116e-10,NA,0,517.7043078945483,False,0.0008128784703556228,,NA,torch.float16
100.0,NA,Unknown (no config attribute),3426.9670277426485,NA,2.0,saxony,112.5,4419853312,DistributedType.MULTI_GPU,16384,NA,R4_High_Load_Cloud_API_Deployment,"April 17, 2025 at 01:55:57 AM",128,NA,128,1.72288709952115,298.80649323740687,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9509.61906009609,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,NA,False,False,4 x NVIDIA A100-PCIE-40GB,5,False,1.0760235786437988,text_generation,NA,False,16949970993152,8,True,False,greedy,NA,1,1.0,0.001684411726662802,112.5,2.0,6606028800,0.05,True,0.001684411726662802,pytorch,NA,6606028800,pure_generative,1.0760235786437988,0031,NA,1.3838368716626003e-05,False,NA,NA,0.580421085210943,128,100.0,Germany,9509.61906009609,1.3838368716626003e-05,NA,,1782402732.0165575,NA,70.2826956010041,,NA,NA,16384,128,NA,NA,0.0026415608500266917,0031,1,54.831472443882376,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.4,NA,NA,16949970993152,NA,NA,0.0009433107546472641,NA,3087327232,1100048384,1.0,2.334425728417241,0,128,0.2,0.0010063026058176683,0.0009433107546472641,NA,4419853312,NA,AMD EPYC 7742 64-Core Processor,NA,NO_SHARD,0.0,5.610404326908934e-10,NA,0,70.2826956010041,True,0.0026415608500266917,False,NA,torch.float16
100.0,0.9851489067077637,Unknown (no config attribute),11328.795747016557,0.0052689566579657435,0.0,saxony,112.5,1577423360,DistributedType.MULTI_GPU,16384,0.9847068786621094,A1_Max_Throughput_Exploit,"April 17, 2025 at 01:57:00 AM",128,0.003843107796706491,128,0.31348778540141403,1446.226091975816,TinyLlama/TinyLlama-1.1B-Chat-v1.0,52263.59929469232,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16767.041365284895,8230.570022124779,True,False,4 x NVIDIA A100-PCIE-40GB,0,False,0.9332027435302734,text_generation,0.00035109216378259594,False,16949970993152,256,False,False,greedy,18968.243968676677,4,1.0,0.0003527722739672754,112.5,0.0,3577741312,0,True,0.0024412376758173203,pytorch,2.495185107120279e-06,3577741312,pure_generative,0.9720243215560913,0032,6.208664648841115e-06,1.8278592857866884e-05,True,NA,769.8333513299851,3.1899169491389356,128,100.0,Germany,8297.743938605976,2.3353157891726807e-06,112.5,,324316947.586757,5.928757853925182,782.8113634754409,,0.0008780626537255408,7.239427312732809e-06,16384,128,35.31890468349255,0.004332539021587145,0.01451766647074787,0032,4,11.328795747016557,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",4.7,112.5,0.0022862694505902162,16949970993152,0.0019326821017005003,0.9850387573242186,0.0019498212820785454,112.5,2673999872,1100048384,1.0,11.298641343561062,0,128,0,0.001774279002251467,0.012058150202072682,0.0009291782090658674,1577423360,0.0008709543472023429,AMD EPYC 7742 64-Core Processor,0.0008081950290015814,NO_SHARD,100.0,3.0834034651627113e-09,0.004657511490356915,0,398.4730943357109,False,0.0023049288718349934,False,0.00200720903885205,torch.float16
100.0,NA,Unknown (no config attribute),4800.327008008026,NA,0.0,saxony,112.5,1087688704,DistributedType.MULTI_GPU,16384,NA,A3_Quantisation_Gaming,"April 17, 2025 at 01:57:35 AM",128,NA,128,6.724296487709642,1706.550405073217,TinyLlama/TinyLlama-1.1B-Chat-v1.0,2436.537417698032,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,NA,True,False,4 x NVIDIA A100-PCIE-40GB,0,False,0.9216871261596681,text_generation,NA,False,16949970993152,64,False,False,top_k,NA,1,1.0,0.0002990902193105285,112.5,0.0,1986002944,0,True,0.0002990902193105285,pytorch,NA,1986002944,pure_generative,0.9216871261596681,0033,NA,1.9257071878423154e-06,False,NA,NA,0.1487144419981709,128,100.0,Germany,2436.537417698032,1.9257071878423154e-06,NA,,6956581446.291035,NA,168.76553295229746,50,NA,NA,16384,128,NA,NA,0.0006768159493605645,0033,1,9.600654016016051,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.5,NA,NA,16949970993152,NA,NA,0.00037580002286219383,NA,2639618048,615606272,1.0,13.332425039634508,0,128,0,0.0002578330359089071,0.00037580002286219383,NA,1087688704,NA,AMD EPYC 7742 64-Core Processor,NA,NO_SHARD,0.0,1.437487662180911e-10,NA,0,168.76553295229746,False,0.0006768159493605645,True,NA,torch.float16
100.0,0.8467626571655273,Unknown (no config attribute),3050.02520600101,0.0033211699331036418,4.0,saxony,112.5,4419853312,DistributedType.MULTI_GPU,16384,0.847731113433838,R6_Medium_Scale_Language_Model_Serving,"April 17, 2025 at 01:58:23 AM",128,0.002743238583474472,128,0.3878067367037991,1342.9397212655836,TinyLlama/TinyLlama-1.1B-Chat-v1.0,42247.84783074527,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,11634.444684916916,9407.77245779573,False,False,4 x NVIDIA A100-PCIE-40GB,0,False,1.0786471366882324,text_generation,0.0003868582653794875,False,16949970993152,32,True,False,greedy,11956.211759173111,4,1.0,0.0003800158257799921,112.5,0.0,6870269952,0.01,True,0.0017528932423174412,pytorch,2.419249257068811e-06,6870269952,pure_generative,0.9045392274856567,0034,3.1165277810100924e-06,1.1798734019738858e-05,False,NA,669.5829411229059,2.578603993575761,128,100.0,Germany,9249.41892885951,3.0140721249774144e-06,112.5,,401203182.25575745,403.5193245489762,919.5997533151805,,0.0009787683724858417,3.2488848566825417e-06,16384,128,575.1054098304218,0.002817336976088214,0.01173551328631813,0034,4,12.20010082400404,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",4.9,112.5,0.002613270127165481,16949970993152,0.0022239926125289244,0.8450160026550293,0.002186253137889338,112.5,3094085632,1100048384,1.0,10.491716572387372,0,128,0.1,0.00099552525494369,0.009970821309980948,0.0005005840721587447,4419853312,0.0012651996860158323,AMD EPYC 7742 64-Core Processor,0.0004854350789992169,NO_SHARD,100.0,2.492502662559949e-09,0.003231790190254699,0,641.9518572043711,False,0.0025692830357943084,False,0.0012311504729775277,torch.float16
0.0,NA,Unknown (no config attribute),3469.7029259987175,NA,3.0,saxony,112.5,4419853312,DistributedType.MULTI_GPU,16384,NA,A0_platonic_ideal,"April 17, 2025 at 01:58:52 AM",128,NA,128,7.09555543890264,4722.018094757792,TinyLlama/TinyLlama-1.1B-Chat-v1.0,2309.0510871315046,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,NA,False,False,4 x NVIDIA A100-PCIE-40GB,0,False,1.0763325691223145,text_generation,NA,False,16949970993152,256,False,False,greedy,NA,1,1.0,0.00011107919843561832,112.5,0.0,6603931648,0,True,0.00011107919843561832,pytorch,NA,6603931648,pure_generative,1.0763325691223145,0035,NA,9.073466823521183e-07,,NA,NA,0.14093329389230375,128,100.0,Germany,2309.0510871315046,9.073466823521183e-07,NA,,7340665214.215189,NA,594.6728388870272,,NA,NA,16384,128,NA,NA,0.0006414030797587513,0035,4,3.4697029259987175,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.5,NA,NA,16949970993152,NA,NA,0.0005294165346407809,NA,3085709312,1100048384,0,36.89076636529525,0,128,0,0.0002443425032340963,0.0005294165346407809,NA,4419853312,NA,AMD EPYC 7742 64-Core Processor,NA,NO_SHARD,0.0,1.362274359091464e-10,NA,0,594.6728388870272,False,0.0006414030797587513,,NA,torch.float16
100.0,NA,Unknown (no config attribute),4983.363708015531,0.0011149792658488513,0.0,saxony,112.5,1087688704,DistributedType.MULTI_GPU,16384,0.9696006774902344,A2_Precision_Minimalist,"April 17, 2025 at 01:59:30 AM",128,NA,128,2.3770715637765,3287.739157719318,TinyLlama/TinyLlama-1.1B-Chat-v1.0,6892.514407084328,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,NA,True,False,4 x NVIDIA A100-PCIE-40GB,0,False,0.927605152130127,text_generation,NA,False,16949970993152,128,False,False,greedy,4013.9253570558644,2,1.0,0.0001913865400347277,112.5,0.0,2621440000,0,True,0.0004447354102867394,pytorch,NA,2621440000,pure_generative,0.9486029148101807,0036,NA,3.3301962398680194e-06,False,NA,NA,0.42068569379176807,128,100.0,Germany,2878.5890500284636,1.2499327279695149e-06,112.5,,2459185428.1407557,446.5074188171331,0.0,,0.0004247513513251199,2.0802635118985043e-06,16384,128,NA,0.0008595501320849408,0.0019145873353012023,0036,2,4.983363708015531,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",3.2,NA,NA,16949970993152,NA,NA,0.0006069715966896538,NA,2657886208,615606272,1.0,25.68546216968217,0,128,0,0.00030461069405787316,0.0014665217287745946,0.0002533488702520117,1087688704,NA,AMD EPYC 7742 64-Core Processor,NA,NO_SHARD,0.0,4.066387140054098e-10,NA,0,223.25370940856655,False,0.000799608069452351,True,NA,torch.float16
100.0,0.627769947052002,Unknown (no config attribute),3373.9500849842443,0.08736115558650157,0.0,saxony,112.5,8818209280,DistributedType.MULTI_GPU,16384,0.6295065879821777,R7_anti_platonic_ideal,"April 17, 2025 at 02:08:28 AM",128,0.07143091408912916,128,0.013996009386653949,37.93772781928922,TinyLlama/TinyLlama-1.1B-Chat-v1.0,1170619.3920978038,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,312808.0569881156,272265.3600416501,False,False,4 x NVIDIA A100-PCIE-40GB,20,False,0.6945347785949707,text_generation,0.013329544113652435,False,16949970993152,1,True,False,greedy,314500.16011140565,4,1.0,0.013270913546248273,112.5,6.0,9357492224,0.4,True,0.05748728781980935,pytorch,6.331055327377131e-05,9357492224,pure_generative,0.6448302268981934,0037,7.374841006768887e-05,0.0002818641185444927,False,200,586.835116165562,71.44893750596947,128,100.0,Germany,271045.81495663244,6.997215982681135e-05,112.5,,14479489.326395724,0.0,503.6438032997077,,0.028681917557702538,7.483299537622118e-05,16384,128,528.8184169833771,0.07178595687316314,0.32517205336050103,0037,4,431.8656108779833,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",5.9,112.5,0.07562926667823615,16949970993152,0.062236412011309916,0.627509593963623,0.061949618448545074,112.5,1992855552,1100048384,1.2,0.29638849858819705,0,128,0.5,0.03310117480822851,0.2674029014221473,0.015500365717962268,8818209280,0.033280232220677775,AMD EPYC 7742 64-Core Processor,0.015386464441946374,NO_SHARD,100.0,6.906320916836664e-08,0.08689112694114322,0,404.82433411216175,True,0.07529050415462013,False,0.02881096914107406,torch.float32
100.0,NA,Unknown (no config attribute),9414.17440274381,NA,0.0,saxony,112.5,1576852992,DistributedType.MULTI_GPU,16384,NA,A4_Latency_Ignorance_Exploit,"April 17, 2025 at 02:09:32 AM",128,NA,128,2.6715278985442956,435.08860413784123,TinyLlama/TinyLlama-1.1B-Chat-v1.0,6132.820102282133,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,NA,True,False,4 x NVIDIA A100-PCIE-40GB,0,False,0.9424266815185547,text_generation,NA,False,16949970993152,32,False,False,greedy,NA,1,1.0,0.0011568781644964478,112.5,0.0,2661285888,0,True,0.0011568781644964478,pytorch,NA,2661285888,pure_generative,0.9424266815185547,0038,NA,7.74921054670169e-06,True,NA,NA,0.374317633195931,128,2.0,Germany,6132.820102282133,7.74921054670169e-06,NA,,2763813500.227181,NA,55.6700280622454,,NA,NA,16384,128,NA,NA,0.0017035611395228149,0038,1,37.65669761097524,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.4,NA,NA,16949970993152,NA,NA,0.0005389337644796655,NA,2700804096,1100048384,1.0,3.3991297198268846,0,128,0,0.0006489716161012163,0.0005389337644796655,NA,1576852992,NA,AMD EPYC 7742 64-Core Processor,NA,NO_SHARD,0.0,3.618189143072793e-10,NA,0,55.6700280622454,False,0.0017035611395228149,False,NA,torch.float16
100.0,NA,Unknown (no config attribute),8625.421060706685,NA,0.0,saxony,112.5,1576118272,DistributedType.MULTI_GPU,16384,NA,R5_Real_Time_Mobile_Inference,"April 17, 2025 at 02:28:21 AM",128,NA,128,0.1007881777300898,14.839855248702825,TinyLlama/TinyLlama-1.1B-Chat-v1.0,162558.74814877857,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,NA,True,False,4 x NVIDIA A100-PCIE-40GB,8,False,0.8698167800903321,text_generation,NA,False,16949970993152,1,True,False,top_p,NA,1,1.0,0.033738645327783125,112.5,5.0,2665480192,0.2,True,0.033738645327783125,pytorch,NA,2665480192,pure_generative,0.8698167800903321,0039,NA,0.00020457879951993237,True,NA,NA,9.921798593065098,128,100.0,Germany,162558.74814877857,0.00020457879951993237,NA,0.9,104269817.44248477,NA,35.22903086958132,,NA,NA,16384,128,NA,NA,0.045155207819105155,0039,1,1104.0538957704557,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",3.2,NA,NA,16949970993152,NA,NA,0.011211983691802097,NA,2492747776,1100048384,1.0,0.11593636913049082,0,128,0.6,0.01720187641868811,0.011211983691802097,NA,1576118272,NA,AMD EPYC 7742 64-Core Processor,NA,NO_SHARD,0.0,9.590503028852045e-09,NA,0,35.22903086958132,True,0.045155207819105155,False,NA,torch.float16
100.0,0.8585271835327148,Unknown (no config attribute),3148.4504224790726,0.0020980393625851953,2.0,saxony,112.5,4419853312,DistributedType.MULTI_GPU,16384,0.8466997146606446,A5_Parallel_Overdrive,"April 17, 2025 at 02:30:08 AM",128,0.001817998398840004,128,0.6309729752516817,2601.914878986617,TinyLlama/TinyLlama-1.1B-Chat-v1.0,25966.246800767924,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,7618.231465158787,5386.580783134307,False,False,4 x NVIDIA A100-PCIE-40GB,0,False,1.078385353088379,text_generation,0.00019788279749991488,False,16949970993152,64,False,False,greedy,7552.941705306703,4,1.0,0.00019847350415693653,112.5,0.0,6870269952,0,True,0.000986046547843216,pytorch,1.2458267693280305e-06,6870269952,pure_generative,0.907561182975769,0043,1.9318149614154216e-06,6.67953184066994e-06,False,NA,796.9684377308538,1.584853930710933,128,100.0,Germany,5408.492847168126,1.578467101891299e-06,112.5,,652769386.4733167,630.2732225032648,803.0317046243302,,0.000570004985926393,1.9234230080351892e-06,16384,128,570.6267255914975,0.0018026708865779284,0.007212846333546645,0043,4,6.296900844958145,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",5.5,112.5,0.0014962724397595299,16949970993152,0.001297143815490287,0.8466324806213379,0.0013023071529545405,112.5,3091668992,1100048384,1.0,20.327459992082947,0,128,0,0.0005723237083690827,0.00622012025386276,0.00029344505299923183,4419853312,0.0007992480951768302,AMD EPYC 7742 64-Core Processor,0.0002962451931871329,NO_SHARD,100.0,1.5319345862750215e-09,0.002116175406988552,0,700.2250226124866,False,0.0015023591242133683,False,0.0008061570212922888,torch.float16
100.0,NA,Unknown (no config attribute),2808.110170339205,NA,0.0,saxony,112.5,8818209280,DistributedType.MULTI_GPU,16384,NA,R2_Low_Latency_Chatbot_Deployment,"April 17, 2025 at 02:32:05 AM",128,NA,128,0.7714197825070574,182.32902875678596,TinyLlama/TinyLlama-1.1B-Chat-v1.0,21238.76049270244,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,NA,False,False,4 x NVIDIA A100-PCIE-40GB,0,False,0.6985173225402832,text_generation,NA,False,16949970993152,4,True,False,top_p,NA,1,1.0,0.0027601051190958964,112.5,0.0,12343836672,0.01,True,0.0027601051190958964,pytorch,NA,12343836672,pure_generative,0.6985173225402832,0044,NA,1.4289739781080189e-05,False,NA,NA,1.2963110652284204,128,0.0,Germany,21238.76049270244,1.4289739781080189e-05,NA,0.9,798067806.2157134,NA,140.5911959748405,,NA,NA,16384,128,NA,NA,0.005899655692417345,0044,1,89.85952545085456,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",3.6,NA,NA,16949970993152,NA,NA,0.0031252608335403664,NA,2003542016,1100048384,1.0,1.4244455371623903,0,128,0.05,0.0022474738360263877,0.0031252608335403664,NA,8818209280,NA,AMD EPYC 7742 64-Core Processor,NA,NO_SHARD,0.0,1.253026362185703e-09,NA,0,140.5911959748405,False,0.005899655692417345,False,NA,torch.float32
100.0,0.9885349273681642,Unknown (no config attribute),10841.123951744521,0.017068979210903893,0.0,saxony,112.5,1577010688,DistributedType.MULTI_GPU,16384,0.988755226135254,R3_Balanced_Enterprise_Service,"April 17, 2025 at 02:34:22 AM",128,0.01295833925555101,128,0.09708854655891855,377.8206040473215,TinyLlama/TinyLlama-1.1B-Chat-v1.0,168753.16997414632,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,57710.328648482624,24785.336826410803,True,False,4 x NVIDIA A100-PCIE-40GB,5,False,0.9367318153381348,text_generation,0.0013594778140377456,False,16949970993152,32,True,False,top_k,61448.32515925402,4,1.0,0.0013356537668441893,112.5,4.0,2837446656,0.5,True,0.008994942090195763,pytorch,9.451891707441517e-06,2837446656,pure_generative,0.9757161140441895,0045,2.3416508090618414e-05,6.685737361513395e-05,True,NA,4.572747889318466,10.29987609705483,128,95.0,Germany,24809.179339998875,8.836334492050304e-06,112.5,,100442385.73858379,351.4045423835387,358.3050863081845,50,0.00262529357488127,2.5152639325023713e-05,16384,128,289.41588108390584,0.013792907145424138,0.04687588054837398,0045,4,43.364495806978084,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",4.7,112.5,0.006884815785114112,16949970993152,0.005515886079368926,0.9888424873352052,0.005546948604219004,112.5,2683949056,1100048384,1.0,2.9517234691196994,0,128,1.5,0.0026227705733392207,0.03781408108456308,0.0032509194261547223,1577010688,0.006106874916288738,AMD EPYC 7742 64-Core Processor,0.003048891083159105,NO_SHARD,100.0,9.955956269324868e-09,0.01603064684680073,0,250.92456441623688,True,0.006891438705555243,False,0.0065024276303938386,torch.float16
0.0,NA,Unknown (no config attribute),3505.4368029814214,NA,4.0,saxony,112.5,4419853312,DistributedType.MULTI_GPU,16384,NA,A0_platonic_ideal,"April 18, 2025 at 02:17:26 PM",128,NA,128,8.949676034192747,4673.882577505087,TinyLlama/TinyLlama-1.1B-Chat-v1.0,1830.6807908357794,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,NA,NA,False,False,4 x NVIDIA A100-PCIE-40GB,0,False,1.0750036239624023,text_generation,NA,False,16949970993152,256,False,False,greedy,NA,1,1.0,0.00012528649452724493,112.5,0.0,6522142720,0,True,0.00012528649452724493,pytorch,NA,6522142720,pure_generative,1.0750036239624023,0436,NA,1.0242527167833518e-06,,NA,NA,0.11173588811253538,128,0.0,Germany,1830.6807908357794,1.0242527167833518e-06,NA,,9258834788.676434,NA,69.21490446217923,,NA,NA,16384,128,NA,NA,0.0005085224418988276,0436,4,3.5054368029814214,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",1.1,NA,NA,16949970993152,NA,NA,0.0003822116946547993,NA,3084689408,1100048384,0,36.514707636758494,0,128,0,0.0001937216242413584,0.0003822116946547993,NA,4419853312,NA,AMD EPYC 7742 64-Core Processor,NA,NO_SHARD,0.0,1.0800495125185744e-10,NA,0,69.21490446217923,False,0.0005085224418988276,,NA,torch.float16
100.0,0.6421937942504883,Unknown (no config attribute),3382.996470586477,0.04948899800297958,10.0,saxony,112.5,8818209280,DistributedType.MULTI_GPU,16384,0.6408462524414062,R7_anti_platonic_ideal,"April 18, 2025 at 02:25:36 PM",128,0.037447225235533566,128,0.02299637205416173,37.83627949745094,TinyLlama/TinyLlama-1.1B-Chat-v1.0,712460.207262777,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,177860.17387704347,178103.5825710808,False,False,4 x NVIDIA A100-PCIE-40GB,20,False,0.6941227912902832,text_generation,0.011924730287773853,False,16949970993152,1,True,False,greedy,178160.39281072648,4,1.0,0.012073569811960626,112.5,6.0,9357492224,0.4,True,0.04782961113845886,pytorch,6.701321903825046e-05,9357492224,pure_generative,0.6515747308731079,0437,6.570719985678118e-05,0.00027233159169540763,False,200,58.409779735053135,43.48512007219098,128,100.0,Germany,178336.05800392636,7.282222047660682e-05,112.5,,23790761.673936315,1600.846752155002,7.491867939359812,,0.01882106478846103,6.678895232376916e-05,16384,128,371.0384733338288,0.0374835694312754,0.1979056131285492,0437,4,433.02354823506903,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",53.0,112.5,0.04947321738085578,16949970993152,0.03748147387404366,0.6291360855102539,0.037391401857542306,112.5,1990938624,1100048384,1.2,0.29559593357383546,0,128,0.5,0.01887142258238771,0.14980367039839493,0.011938639619380407,8818209280,0.01884682216123701,AMD EPYC 7742 64-Core Processor,0.011892671419343968,NO_SHARD,100.0,4.203312250803378e-08,0.0494056038547343,0,509.4467182908109,True,0.049537793889979545,False,0.018852833789235073,torch.float32
