setup_experiment_id,global_energy_metrics_global_derived_quantities_joules_per_token,global_energy_metrics_local_process_results_cpu_power_process_0,compute_metrics_compute_utilisation_cpu_usage_percent,global_energy_metrics_per-process_emissions_1,global_energy_metrics_local_process_results_total_energy_kwh_process_2,variables_latency_simulation_simulate,global_energy_metrics_local_process_results_cpu_power_process_2,global_energy_metrics_local_process_results_gpu_power_process_0,compute_metrics_memory_gpu_max_memory_reserved_bytes,variables_decoder_config_decoder_temperature,global_energy_metrics_local_process_results_gpu_power_process_2,global_energy_metrics_local_process_results_cpu_power_process_3,variables_quantisation_load_in_8bit,compute_metrics_memory_gpu_max_memory_allocated_bytes,global_energy_metrics_local_process_results_ram_power_process_3,global_energy_metrics_global_experiment_results_gpu_energy_total,global_energy_metrics_local_process_results_cpu_energy_process_1,variables_query_rate,global_energy_metrics_local_process_results_total_energy_kwh_process_3,global_energy_metrics_global_derived_quantities_flops_per_joule,inference_metrics_raw_inference_metrics_number_input_prompts,variables_accelerate_config_num_processes,global_energy_metrics_local_process_results_gpu_energy_process_1,variables_sharding_config_fsdp_config_cpu_offload,variables_max_input_tokens,global_energy_metrics_local_process_results_cpu_power_process_1,setup_cycle_id,variables_batching_options_adaptive_batching,compute_metrics_compute_utilisation_gpu_utilization_percent_2,global_energy_metrics_local_process_results_ram_energy_process_2,variables_latency_simulation_burst_size,global_energy_metrics_local_process_results_total_energy_joules_process_0,inference_metrics_inference_performance_throughput_tokens_per_sec,variables_inference_type,variables_latency_simulation_delay_max,inference_metrics_raw_inference_metrics_total_generated_tokens,variables_decode_token_to_text,variables_config_name,model_architecture_total_params,setup_available_cpu_count,setup_country,global_energy_metrics_local_process_results_total_energy_kwh_process_1,variables_latency_simulation_burst_interval,variables_decoder_config_decoding_mode,compute_metrics_compute_utilisation_gpu_utilization_percent_1,global_energy_metrics_per-process_emissions_2,variables_batching_options_adaptive_max_tokens,global_energy_metrics_local_process_results_cpu_energy_process_2,global_energy_metrics_local_process_results_gpu_energy_process_3,compute_metrics_compute_utilisation_gpu_utilization_percent_0,global_energy_metrics_global_experiment_results_ram_energy_total,variables_backend,setup_cpu_model,global_energy_metrics_local_process_results_ram_energy_process_0,variables_sharding_config_fsdp_config_use_orig_params,variables_latency_simulation_simulate_burst,global_energy_metrics_local_process_results_total_energy_joules_process_1,global_energy_metrics_local_process_results_ram_power_process_1,variables_latency_simulation_delay_min,variables_max_output_tokens,inference_metrics_inference_performance_total_inference_time_sec,compute_metrics_memory_gpu_current_memory_reserved_bytes,global_energy_metrics_global_experiment_results_total_energy_joules,setup_gpu_model,compute_metrics_compute_utilisation_gpu_utilization_percent_3,variables_sharding_config_sharding_strategy,variables_batching_options_max_batch_size___adaptive_batching,global_energy_metrics_local_process_results_ram_energy_process_3,variables_batching_options_batch_size___fixed_batching,global_energy_metrics_local_process_results_gpu_power_process_1,global_energy_metrics_global_derived_quantities_tokens_per_joule,variables_decoder_config_decoder_top_p,compute_metrics_compute_utilisation_cpu_memory_usage_bytes,global_energy_metrics_local_process_results_ram_power_process_0,setup_available_gpu_count,variables_quantisation_cached_flops_for_quantised_models,setup_python_version,global_energy_metrics_per-process_emissions_3,compute_metrics_flops,inference_metrics_inference_performance_average_latency_ms_per_batch,global_energy_metrics_local_process_results_total_energy_joules_process_3,global_energy_metrics_global_derived_quantities_joules_per_flop,setup_region,global_energy_metrics_local_process_results_cpu_energy_process_0,global_energy_metrics_local_process_results_ram_power_process_2,global_energy_metrics_local_process_results_cpu_energy_process_3,setup_os,variables_number_input_prompts,global_energy_metrics_global_experiment_results_ram_power_avg,inference_metrics_inference_performance_throughput_queries_per_sec,global_energy_metrics_global_experiment_results_cpu_energy_total,inference_metrics_raw_inference_metrics_total_input_tokens,global_energy_metrics_global_experiment_results_gpu_power_avg,setup_task_type,global_energy_metrics_local_process_results_gpu_energy_process_2,global_energy_metrics_local_process_results_ram_energy_process_1,setup_model,global_energy_metrics_local_process_results_total_energy_joules_process_2,global_energy_metrics_global_experiment_results_cpu_power_avg,global_energy_metrics_experiment_id,variables_decoder_config_decoder_top_k,global_energy_metrics_local_process_results_gpu_power_process_3,variables_fp_precision,global_energy_metrics_local_process_results_total_energy_kwh_process_0,variables_quantisation_quantization,variables_accelerate_config_distributed_type,setup_date_time,global_energy_metrics_per-process_emissions_0,global_energy_metrics_local_process_results_gpu_energy_process_0,global_energy_metrics_global_experiment_results_total_energy_kwh,compute_metrics_memory_gpu_current_memory_allocated_bytes,model_architecture_architecture,variables_quantisation_load_in_4bit,setup_is_encoder_decoder
0314,10.215113266382215,112.5,3.2,0.004428816495478885,0.011625715961356831,True,112.5,1031.4021519621604,27206352896,1.0,968.6829007941617,112.5,,25723745792,0.7220678329467773,0.04141743841171497,0.001260819697126863,1.0,0.011639903101890997,314514779.4467723,128,4,0.010343496052572121,False,128,112.5,2,False,100.0,7.05363987497905e-06,10,41807.45880859659,400.44375030446224,pure_generative,0.5,16384,True,latency_burst_0.4_0.5_4.0_10,3212749824,128,Germany,0.011611313422254846,4.0,,100.0,0.004434221086665376,0,0.0012606079239321844,0.010369455517782455,0.0,2.803440068226713e-05,pytorch,AMD EPYC 7742 64-Core Processor,6.720499076790563e-06,False,True,41800.72832011744,0.7145261764526367,0.4,128,40.9146103230305,27206352896,167364.4157564062,4 x NVIDIA A100-PCIE-40GB,100.0,NO_SHARD,0,7.2625891746329975e-06,16,990.6521777508686,0.09789416660615845,,1974349824,0.6875596046447755,4,52638582308864,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.004423329848207983,52638582308864,5114.326290378813,41903.65116680759,3.1795008226926184e-09,saxony,0.001260030059500423,0.7225456237792969,0.001263184994933909,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,128,0.7116748094558716,3.1284667992536113,0.005044642675493379,16384,747.6843076267977,text_generation,0.010358054397549665,6.997672555864521e-06,meta-llama/Llama-3.2-3B,41852.57746088459,112.5,0314,,0.0,torch.float32,0.011613183002387941,,DistributedType.MULTI_GPU,"April 24, 2025 at 04:55:35 PM",0.004424042064759687,0.010346432443810727,0.046490115487890615,25723745792,Unknown (no config attribute),,False
0315,12.087698315823541,112.5,3.2,0.005219256721473493,0.013700634522833688,False,112.5,0.0,26866614272,1.0,969.0580946892642,112.5,,25723745792,0.7228889465332031,0.04926113163109136,0.001426478195875461,1.0,0.01376513198568597,265791221.12885973,128,4,0.012336719313811528,False,128,112.5,2,False,100.0,7.8649977318038e-06,0,49592.162911091335,356.50467780433627,pure_generative,0,16384,True,batching_12,3212749824,128,Germany,0.013771090795747445,0.0,,100.0,0.005247815128050067,0,0.0014139355353763679,0.01233197097668004,0.0,3.127097183694337e-05,pytorch,AMD EPYC 7742 64-Core Processor,7.623820290959066e-06,False,False,49575.9268646908,0.7239975929260254,0,128,45.95732123602647,26866614272,198044.8492064529,4 x NVIDIA A100-PCIE-40GB,100.0,NO_SHARD,0,7.888867753718974e-06,12,520.847952779878,0.0827287357669192,,1958510592,0.6821136474609375,4,52638582308864,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.00524382702994707,52638582308864,4177.938294184225,49554.47514846949,3.762351501877424e-09,saxony,0.0014543696374712453,0.7210564613342285,0.0014252721412522078,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,128,0.7125141620635986,2.785192795346377,0.005720055509975282,16384,514.2735951870458,text_generation,0.012278833989725513,7.893286060461531e-06,meta-llama/Llama-3.2-3B,49322.284282201275,112.5,0315,,567.1883332790409,torch.float32,0.013775600808636481,,DistributedType.MULTI_GPU,"April 24, 2025 at 04:57:08 PM",0.0052460970386399896,0.012313607350874278,0.05501245811290358,25723745792,Unknown (no config attribute),,False
0316,10.126578215278371,112.5,3.2,0.004360660198064736,0.011446804562448447,True,112.5,951.804598194943,27206352896,1.0,1049.4147562129988,112.5,,25723745792,0.7221965789794922,0.04115031958690096,0.0012321766673194362,1.0,0.011566177447183672,317264531.77962077,128,4,0.010306181300494544,False,128,112.5,2,False,100.0,6.877422032003862e-06,10,41504.22683874266,411.64023946167765,pure_generative,0.4,16384,True,latency_burst_0.2_0.4_6.0_10,3212749824,128,Germany,0.011545248723806266,6.0,,100.0,0.004391954226171949,0,0.0012172192400339555,0.010326016038586516,13.0,2.735040453037788e-05,pytorch,AMD EPYC 7742 64-Core Processor,6.543630003668565e-06,False,True,41562.895405702555,0.7228302955627441,0.2,128,39.801745381904766,27206352896,165913.85747912084,4 x NVIDIA A100-PCIE-40GB,100.0,NO_SHARD,0,7.038596502417957e-06,16,887.4615265764714,0.09875003962259041,,1970458624,0.6858758926391602,4,52638582308864,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.00440613529850462,52638582308864,4975.218172738096,41638.23880986122,3.1519438822572924e-09,saxony,0.0012269939222096583,0.7305936813354492,0.0012331228120947345,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,128,0.7153741121292114,3.2159393707943567,0.004909512641657784,16384,1286.4712564745678,text_generation,0.010222707900382488,6.890755992287492e-06,meta-llama/Llama-3.2-3B,41208.49642481441,112.5,0316,,2257.2041449138574,torch.float32,0.011528951899650738,,DistributedType.MULTI_GPU,"April 24, 2025 at 04:58:33 PM",0.0043981625013339975,0.010295414347437415,0.04608718263308913,25723745792,Unknown (no config attribute),,False
0320,9.885312158556781,112.5,3.2,0.004285094804156865,0.011207366909849619,False,112.5,921.4573090199951,27206352896,0.4,1110.6088578936606,112.5,,25723745792,0.7245039939880371,0.04043236095696834,0.0011340648224431795,1.0,0.011275237000000536,325007854.5288,128,4,0.010117695316370856,False,128,112.5,2,False,100.0,6.238713436341206e-06,0,40494.39898927605,437.6576834009233,pure_generative,0,16384,True,decoding_top_k_topk_50_temp_0.4,3212749824,128,Germany,0.011258105928071582,0.0,top_k,100.0,0.004295301535150204,0,0.001125939302937695,0.01012967115928376,27.0,2.4824453663134756e-05,pytorch,AMD EPYC 7742 64-Core Processor,5.90940772144568e-06,False,False,40529.181341057694,0.7322902679443359,0,128,37.43565032992046,27206352896,161960.9544057943,4 x NVIDIA A100-PCIE-40GB,100.0,NO_SHARD,0,6.330543247796458e-06,16,909.8428285609408,0.1011601843179423,,1958252544,0.682584285736084,4,52638582308864,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.004269446424307212,52638582308864,4679.456291240058,40590.85320000193,3.0768487163173678e-09,saxony,0.001132729168128208,0.7243137359619141,0.0011392352974689858,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,128,0.7159230709075928,3.4192006515697133,0.0045319685909780685,16384,936.4090439093648,text_generation,0.010075188893475584,6.3457892575514114e-06,meta-llama/Llama-3.2-3B,40346.52087545863,112.5,0320,50,803.7271801628625,torch.float32,0.011248444163687792,,DistributedType.MULTI_GPU,"April 24, 2025 at 05:02:23 PM",0.00428877545329887,0.010109805587838139,0.044989154001609535,25723745792,Unknown (no config attribute),,False
0321,10.101891300893621,112.5,3.2,0.004384720825951156,0.01147175926943215,False,112.5,1004.7271367077454,27210547200,0.4,1094.1066097878354,112.5,,25723745792,0.7260890007019043,0.041221036032357716,0.0011845943481330324,1.0,0.01149956134564194,318039860.0919209,128,4,0.010318667143815574,False,128,112.5,2,False,100.0,6.582979124253673e-06,0,41376.76208014358,428.1343071482422,pure_generative,0,16384,True,decoding_top_p_topp_0.1_temp_0.4,3212749824,128,Germany,0.011509964105397444,0.0,top_p,100.0,0.004370166693690177,0,0.0011795025062201604,0.010310362414950092,27.0,2.6190804361923346e-05,pytorch,AMD EPYC 7742 64-Core Processor,6.269370416943005e-06,False,False,41435.8707794308,0.732015609741211,0,128,38.26836515188916,27210547200,165509.3870738411,4 x NVIDIA A100-PCIE-40GB,100.0,NO_SHARD,0,6.635841371892007e-06,16,646.0685242534245,0.0989913641133259,0.1,1979977728,0.6890144348144531,4,52638582308864,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.004380757894622297,52638582308864,4783.545643986145,41398.42084431099,3.144259967008465e-09,saxony,0.0011809429623408504,0.7255997657775879,0.001182563089319956,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,128,0.7181797027587891,3.3447992745956423,0.004727602906013999,16384,928.4130068994439,text_generation,0.010285673784087734,6.702613448834659e-06,meta-llama/Llama-3.2-3B,41298.33336995574,112.5,0321,,968.7497568487703,torch.float32,0.011493545022262104,,DistributedType.MULTI_GPU,"April 24, 2025 at 05:03:47 PM",0.004378465976230749,0.010306332689504316,0.04597482974273363,25723745792,Unknown (no config attribute),,False
0322,9.951197436259516,112.5,3.2,0.004317526639060889,0.011294311075195143,False,112.5,983.2729372819482,27206352896,0.8,969.55342048388,112.5,,25723745792,0.7321243286132812,0.04062560027822748,0.0011597036797811602,1.0,0.011343880519644326,322856029.79731834,128,4,0.010167407856142674,False,128,112.5,2,False,100.0,6.435148192313608e-06,0,40742.04730961754,436.1598716868392,pure_generative,0,16384,True,decoding_top_k_topk_100_temp_0.8,3212749824,128,Germany,0.011333578262398973,0.0,top_k,100.0,0.004311300811833001,0,0.0011567147665264203,0.01017436813948791,26.0,2.5576769554065363e-05,pytorch,AMD EPYC 7742 64-Core Processor,6.127583824037129e-06,False,False,40800.8817446363,0.724174976348877,0,128,37.564207676041406,27206352896,163040.4187956759,4 x NVIDIA A100-PCIE-40GB,100.0,NO_SHARD,0,6.547311062572956e-06,16,970.9693057092569,0.10049041900789407,,1977937920,0.6890401840209961,4,52638582308864,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.0043214512839585065,52638582308864,4695.525959505176,40837.96987071958,3.0973558109717737e-09,saxony,0.0011584446578381175,0.7245898246765137,0.0011629650690938437,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,128,0.717482328414917,3.4074989975534313,0.004637828173239542,16384,945.6437613929419,text_generation,0.01013116116047641,6.466726475141672e-06,meta-llama/Llama-3.2-3B,40659.51987070251,112.5,0322,100,858.7793820966828,torch.float32,0.01131723536378265,,DistributedType.MULTI_GPU,"April 24, 2025 at 05:05:10 PM",0.00430256780409559,0.010152663122120487,0.0452890052210211,25723745792,Unknown (no config attribute),,False
0323,10.389760672375134,112.5,3.3,0.004507506031234906,0.011792892897096445,True,112.5,636.5695829020231,27206352896,1.0,1009.5845499113154,112.5,,25723745792,0.7285337448120117,0.041819357066563256,0.0013592826423027874,1.0,0.011831703296555158,309227921.3459055,128,4,0.010460855590897822,False,128,112.5,2,False,100.0,7.706187470270158e-06,8,42596.19822140875,371.36859265573946,pure_generative,0.1,16384,True,latency_burst_0.05_0.1_6.0_8,3212749824,128,Germany,0.011828081760455472,6.0,,100.0,0.004505907746645512,0,0.0013545514206816736,0.010463933093360467,0.0,3.060248550439118e-05,pytorch,AMD EPYC 7742 64-Core Processor,7.249536963312736e-06,False,True,42581.0943376397,0.7317652702331543,0.05,128,44.117893446062226,27206352896,170225.8388561942,4 x NVIDIA A100-PCIE-40GB,100.0,NO_SHARD,0,7.703233815942616e-06,16,553.5860676915809,0.09624860779121264,,1971138560,0.6860346794128418,4,52638582308864,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.004507287370822687,52638582308864,5514.736680757778,42594.13186759857,3.233860628262575e-09,saxony,0.0013610946534008688,0.7290658950805664,0.0013600669693787498,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,128,0.7188498973846436,2.9013171301229645,0.00543499568576408,16384,780.2049561241004,text_generation,0.010430635288944501,7.943527254865673e-06,meta-llama/Llama-3.2-3B,42454.4144295472,112.5,0323,,921.0796239914821,torch.float32,0.011832277283724652,,DistributedType.MULTI_GPU,"April 24, 2025 at 05:06:39 PM",0.004492502549148891,0.010463933093360467,0.04728495523783173,25723745792,Unknown (no config attribute),,False
0324,9.960651277964132,112.5,3.2,0.004311863635274939,0.011288931425781475,False,112.5,965.1744053576266,27206352896,0.6,1066.9565276724504,112.5,,25723745792,0.7244153022766113,0.040656806692080494,0.0011681168354134568,1.0,0.011360102860264993,322549601.059487,128,4,0.010189811762952417,False,128,112.5,2,False,100.0,6.52121117763289e-06,0,40747.366024385825,435.9150669157771,pure_generative,0,16384,True,decoding_top_k_topk_300_temp_0.6,3212749824,128,Germany,0.011364283634447567,0.0,top_k,100.0,0.0043292238505428,0,0.0011549243348454186,0.010188018983740221,4.0,2.5509649799251766e-05,pytorch,AMD EPYC 7742 64-Core Processor,6.135816614242685e-06,False,False,40911.42108401124,0.7087712287902832,0,128,37.585303292959,27206352896,163195.31053816434,4 x NVIDIA A100-PCIE-40GB,100.0,NO_SHARD,0,6.497585925681053e-06,16,867.3795016663026,0.10039504165880116,,1976225792,0.6877613067626953,4,52638582308864,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.004300518426651453,52638582308864,4698.162911619875,40896.37029695397,3.1002983625317603e-09,saxony,0.0011610869023079434,0.7322802543640137,0.0011655862905990944,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,128,0.7133070230484009,3.4055864602795087,0.004649714363165913,16384,953.8844269826504,text_generation,0.010127485879758424,6.355036081695137e-06,meta-llama/Llama-3.2-3B,40640.153132813306,112.5,0324,300,916.0272732342222,torch.float32,0.011318712784551618,,DistributedType.MULTI_GPU,"April 24, 2025 at 05:08:03 PM",0.00432763118461795,0.010151490065629432,0.04533203070504565,25723745792,Unknown (no config attribute),,False
0325,11.396744198386138,112.5,3.2,0.004925580414891334,0.0129297293998985,False,112.5,766.8777439815677,27141341184,1.0,835.1569612063055,112.5,,25723745792,0.7058401107788087,0.04640736545919388,0.001353088988782474,1.0,0.01302687846037987,281905431.94388413,128,4,0.011613747624322102,False,128,112.5,2,False,100.0,7.5585936151540306e-06,0,46573.41974391359,375.4874121164788,pure_generative,0,16384,True,batching_14,3212749824,128,Germany,0.012974180251511883,0.0,,100.0,0.0049283734031788555,0,0.0013447820999354008,0.011632124027913804,2.0,2.9428802140086372e-05,pytorch,AMD EPYC 7742 64-Core Processor,7.046182366575426e-06,False,False,46707.048905442774,0.7065854072570801,0,128,43.633952753967606,27141341184,186724.25694635848,4 x NVIDIA A100-PCIE-40GB,100.0,NO_SHARD,0,7.4803877510511825e-06,14,722.1135939597089,0.08774435773873097,,1949257728,0.6791567802429199,4,52638582308864,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.004942513966813452,52638582308864,4363.395275396761,46896.762457367535,3.547288866001912e-09,saxony,0.0013459097569993904,0.7289800643920898,0.0013872740447150133,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,128,0.7051405906677246,2.933495407159991,0.0054310548904322785,16384,581.0370747868956,text_generation,0.011577388706347946,7.343638407305732e-06,meta-llama/Llama-3.2-3B,46547.0258396346,112.5,0325,,0.0,torch.float32,0.012937061039975996,,DistributedType.MULTI_GPU,"April 24, 2025 at 05:09:33 PM",0.004962589349481712,0.011584105100610032,0.051867849151766246,25723745792,Unknown (no config attribute),,False
0326,9.969567413618371,112.5,3.9,0.0043297554581485775,0.011319609226771239,False,112.5,982.4738789019124,27206352896,0.8,999.2137775354598,112.5,,25723745792,0.7321028709411622,0.040694553666728694,0.001166009823031345,1.0,0.01136337250621291,322261133.57850695,128,4,0.010193187876765819,False,128,112.5,2,False,100.0,6.4361867894374e-06,0,40766.21345869636,435.2227872419397,pure_generative,0,16384,True,decoding_top_k_topk_200_temp_0.8,3212749824,128,Germany,0.011365679113134472,0.0,top_k,100.0,0.0043122051349385035,0,0.001159084083383277,0.010191112041772143,0.0,2.558562731969331e-05,pytorch,AMD EPYC 7742 64-Core Processor,6.1123376935111295e-06,False,False,40916.4448072841,0.7245383262634277,0,128,37.64508771203691,27206352896,163341.3925047234,4 x NVIDIA A100-PCIE-40GB,100.0,NO_SHARD,0,6.555689499438053e-06,16,897.844099297578,0.10030525483322433,,1975435264,0.6885924339294434,4,52638582308864,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.0043288767562418085,52638582308864,4705.635964004614,40908.14102236648,3.10307355061912e-09,saxony,0.0011616710536854953,0.7241206169128419,0.0011657047749413323,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,128,0.7173385620117188,3.400178025327654,0.00465246973504145,16384,937.468113187751,text_generation,0.010154088956598528,6.481413337306729e-06,meta-llama/Llama-3.2-3B,40750.59321637646,112.5,0326,200,870.3406970160538,torch.float32,0.011323948182971211,,DistributedType.MULTI_GPU,"April 24, 2025 at 05:10:56 PM",0.004313858060302883,0.010156164791592204,0.04537260902908983,25723745792,Unknown (no config attribute),,False
0327,9.97723580312562,112.5,3.9,0.004331931678735622,0.011344576396799819,False,112.5,1028.8621971416392,27206352896,1.4,1014.2076911111857,112.5,,25723745792,0.7087612152099609,0.04072681841475756,0.001167728618722322,1.0,0.011367997300123268,322013447.35117,128,4,0.010197216768878192,False,128,112.5,2,False,100.0,6.402413988649465e-06,0,40764.755869121545,435.382033197323,pure_generative,0,16384,True,decoding_top_k_topk_5_temp_1.4,3212749824,128,Germany,0.011371391727879307,0.0,top_k,100.0,0.004330638571481959,0,0.001161485841466856,0.01019506926715863,25.0,2.5262611616424048e-05,pytorch,AMD EPYC 7742 64-Core Processor,6.109022729754165e-06,False,False,40937.010220365504,0.7251806259155273,0,128,37.63131859089481,27206352896,163467.03139841015,4 x NVIDIA A100-PCIE-40GB,100.0,NO_SHARD,0,6.304834619230066e-06,16,891.5875831707484,0.10022816135975507,,1976012800,0.688443660736084,4,52638582308864,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.004321716378360891,52638582308864,4703.914823861851,40924.79028044376,3.105460371999482e-09,saxony,0.0011595900368720322,0.7243309020996094,0.0011666231983454055,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,128,0.7116791009902954,3.401422134354086,0.004655427695406615,16384,962.6182983415182,text_generation,0.010176688141344314,6.446340278790356e-06,meta-llama/Llama-3.2-3B,40840.47502847935,112.5,0327,5,915.8157219424994,torch.float32,0.011323543296978206,,DistributedType.MULTI_GPU,"April 24, 2025 at 05:12:20 PM",0.004313703818983848,0.010157844237376423,0.0454075087217806,25723745792,Unknown (no config attribute),,False
0328,9.947063730807788,112.5,3.2,0.004320274449991584,0.011276316804794045,False,112.5,956.1150002452267,27214741504,0.8,1088.4178397013227,112.5,,25723745792,0.7292819023132324,0.040604990817293185,0.0011622547493461755,1.0,0.011340791311173602,322990199.2131996,128,4,0.010161382851322287,False,128,112.5,2,False,100.0,6.189344672872808e-06,0,40762.75125820934,436.21425265089135,pure_generative,0,16384,True,decoding_greedy_temp_0.8,3212749824,128,Germany,0.011330097691628307,0.0,greedy,100.0,0.0043162007156258035,0,0.0011545918677002191,0.010170607025363765,27.0,2.5173787065911483e-05,pytorch,AMD EPYC 7742 64-Core Processor,6.060732301629964e-06,False,False,40788.351689861905,0.7290701866149902,0,128,37.559524707030505,27214741504,162972.6921655548,4 x NVIDIA A100-PCIE-40GB,100.0,NO_SHARD,0,6.4636191315640234e-06,16,895.2536271777509,0.10053217985352059,,1970212864,0.6858572959899902,4,52638582308864,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.004295712886786292,52638582308864,4694.940588378813,40826.84872022497,3.096069176204072e-09,saxony,0.0011594603801258923,0.7058444023132324,0.0011637206666782732,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,128,0.7125134468078613,3.4079238488350887,0.00464002766385056,16384,945.0683796214962,text_generation,0.010115535592420954,6.460090959844688e-06,meta-llama/Llama-3.2-3B,40594.740497258565,112.5,0328,,840.4870513616846,torch.float32,0.011322986460613705,,DistributedType.MULTI_GPU,"April 24, 2025 at 05:13:42 PM",0.004313491692170791,0.010157465348186179,0.045270192268209664,25723745792,Unknown (no config attribute),,False
0329,10.299848688617658,112.5,3.2,0.00446679107072733,0.011712606741964608,True,112.5,1002.2666052739944,27206352896,1.0,957.3207763286429,112.5,,25723745792,0.7097911834716797,0.04158469604550419,0.0013206018736327677,1.0,0.011725399844408268,311927310.11189157,128,4,0.010421864726373187,False,128,112.5,2,False,100.0,7.434926149250242e-06,5,42076.268127846466,385.23091263975414,pure_generative,0.2,16384,True,latency_burst_0.1_0.2_4.0_5,3212749824,128,Germany,0.011749896965423024,4.0,,100.0,0.004476123248977901,0,0.001315131837123772,0.01040265165544696,0.0,2.911791580414597e-05,pytorch,AMD EPYC 7742 64-Core Processor,6.996817151233861e-06,False,True,42299.629075522884,0.7228817939758301,0.1,128,42.530335605028085,27206352896,168752.7209143117,4 x NVIDIA A100-PCIE-40GB,100.0,NO_SHARD,0,7.25580708659413e-06,16,848.4285354348282,0.09708880491662931,,1970274304,0.6854639053344727,4,52638582308864,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.004452487317584198,52638582308864,5316.291950628511,42211.43943986976,3.2058751112279637e-09,saxony,0.0013107157555914454,0.7293605804443359,0.0013154923818747193,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,128,0.7118743658065796,3.009616504998079,0.005261941848222705,16384,942.9110774968576,text_generation,0.01039003997869159,7.4303654170677375e-06,meta-llama/Llama-3.2-3B,42165.38427107259,112.5,0329,,963.6283929499651,torch.float32,0.01168785225773513,,DistributedType.MULTI_GPU,"April 24, 2025 at 05:15:11 PM",0.004461917538351417,0.010370139684992452,0.04687575580953103,25723745792,Unknown (no config attribute),,False
0330,10.128886492274265,112.5,3.2,0.004396826251781884,0.011496721825243209,False,112.5,1121.1520978083938,27174895616,1.4,1009.2606557147701,112.5,,25723745792,0.7261533737182617,0.04133853279303068,0.0011861913088287112,1.0,0.011541741046808988,317192230.2071943,128,4,0.010348154667406462,False,128,112.5,2,False,100.0,6.5949660968509405e-06,0,41466.25147419918,428.0430251237113,pure_generative,0,16384,True,decoding_top_p_topp_0.3_temp_1.4,3212749824,128,Germany,0.011540821798842908,0.0,top_p,100.0,0.004387935694193383,0,0.0011796597218872195,0.010349420501754025,24.0,2.6010925838494496e-05,pytorch,AMD EPYC 7742 64-Core Processor,6.292716761527622e-06,False,False,41546.95847583447,0.7089815139770508,0,128,38.276526046101935,27174895616,165951.67628942156,4 x NVIDIA A100-PCIE-40GB,100.0,NO_SHARD,0,6.647420372383034e-06,16,866.5965460288339,0.0987275354267957,0.3,1982451712,0.6904506683349609,4,52638582308864,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.004396476064269206,52638582308864,4784.565755762742,41550.267768512356,3.152662344051701e-09,saxony,0.0011816199839049658,0.7258715629577637,0.00118567312468258,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,128,0.7128642797470093,3.3440861337789944,0.004733144139303477,16384,965.5635181351166,text_generation,0.010310467137259138,6.475822607732899e-06,meta-llama/Llama-3.2-3B,41388.19857087555,112.5,0330,,865.2447729884689,torch.float32,0.011518403187277551,,DistributedType.MULTI_GPU,"April 24, 2025 at 05:16:34 PM",0.004379676179326401,0.010330490486611055,0.046097687858172656,25723745792,Unknown (no config attribute),,False
